52770 -0.3647700
52771 -0.3655419
52772 -0.3665611
52773 -0.3677924
52774 -0.3690008
52775 -0.3699430
52776 -0.3705520
52777 -0.3709419
52778 -0.3711199
52779 -0.3712343
52780 -0.3714259
52781 -0.3717513
52782 -0.3722000
52783 -0.3727751
52784 -0.3734010
52785 -0.3740532
52786 -0.3746604
52787 -0.3751729
52788 -0.3755484
52789 -0.3757738
52790 -0.3758389
52791 -0.3757206
52792 -0.3754278
52793 -0.3750085
52794 -0.3745237
52795 -0.3740913
52796 -0.3737609
52797 -0.3736658
52798 -0.3738692
52799 -0.3742717
52800 -0.3747807
52801 -0.3752842
52802 -0.3756399
52803 -0.3756734
52804 -0.3753177
52805 -0.3747892
52806 -0.3741008
52807 -0.3734312
52808 -0.3728997
52809 -0.3724789
52810 -0.3722419
52811 -0.3721300
52812 -0.3720421
52813 -0.3719446
52814 -0.3718094
52815 -0.3715581
52816 -0.3711060
52817 -0.3705718
52818 -0.3698609
52819 -0.3691038
52820 -0.3681752
52821 -0.3672317
52822 -0.3664140
52823 -0.3656971
52824 -0.3651244
52825 -0.3647208
52826 -0.3644827
52827 -0.3643639
52828 -0.3642588
52829 -0.3640231
52830 -0.3635399
52831 -0.3628104
52832 -0.3619264
52833 -0.3609987
52834 -0.3600601
52835 -0.3592288
52836 -0.3586124
52837 -0.3582387
52838 -0.3580291
52839 -0.3578986
52840 -0.3577785
52841 -0.3576220
52842 -0.3574005
52843 -0.3570746
52844 -0.3566174
52845 -0.3560551
52846 -0.3553916
52847 -0.3547435
52848 -0.3541461
52849 -0.3536153
52850 -0.3532035
52851 -0.3530460
52852 -0.3530983
52853 -0.3533289
52854 -0.3536975
52855 -0.3540780
52856 -0.3543266
52857 -0.3543585
52858 -0.3541732
52859 -0.3537464
52860 -0.3531831
52861 -0.3525883
52862 -0.3520846
52863 -0.3517717
52864 -0.3516824
52865 -0.3517684
52866 -0.3519874
52867 -0.3523217
52868 -0.3526729
52869 -0.3529014
52870 -0.3529149
52871 -0.3527129
52872 -0.3523666
52873 -0.3518505
52874 -0.3512420
52875 -0.3507290
52876 -0.3500978
52877 -0.3495434
52878 -0.3493115
52879 -0.3494312
52880 -0.3498691
52881 -0.3505415
52882 -0.3513590
52883 -0.3520381
52884 -0.3524734
52885 -0.3526451
52886 -0.3525915
52887 -0.3523694
52888 -0.3520813
52889 -0.3518263
52890 -0.3516070
52891 -0.3515601
52892 -0.3517490
52893 -0.3520657
52894 -0.3524656
52895 -0.3528433
52896 -0.3531381
52897 -0.3533408
52898 -0.3534534
52899 -0.3534652
52900 -0.3533493
52901 -0.3530992
52902 -0.3528067
52903 -0.3525755
52904 -0.3524237
52905 -0.3524782
52906 -0.3528275
52907 -0.3534343
52908 -0.3542526
52909 -0.3551726
52910 -0.3561365
52911 -0.3568464
52912 -0.3572752
52913 -0.3575065
52914 -0.3575877
52915 -0.3575337
52916 -0.3575779
52917 -0.3577156
52918 -0.3580531
52919 -0.3586120
52920 -0.3593255
52921 -0.3600625
52922 -0.3607590
52923 -0.3614118
52924 -0.3619529
52925 -0.3623484
52926 -0.3625995
52927 -0.3627138
52928 -0.3626909
52929 -0.3626098
52930 -0.3625343
52931 -0.3625971
52932 -0.3628611
52933 -0.3633932
52934 -0.3642239
52935 -0.3653249
52936 -0.3666106
52937 -0.3679277
52938 -0.3691075
52939 -0.3699877
52940 -0.3704426
52941 -0.3705357
52942 -0.3705492
52943 -0.3704320
52944 -0.3703836
52945 -0.3704420
52946 -0.3706835
52947 -0.3711052
52948 -0.3716474
52949 -0.3722215
52950 -0.3727572
52951 -0.3731586
52952 -0.3735664
52953 -0.3737810
52954 -0.3738108
52955 -0.3737570
52956 -0.3736980
52957 -0.3736912
52958 -0.3737599
52959 -0.3739438
52960 -0.3743024
52961 -0.3748770
52962 -0.3756701
52963 -0.3766364
52964 -0.3776690
52965 -0.3787707
52966 -0.3797340
52967 -0.3803816
52968 -0.3807007
52969 -0.3807789
52970 -0.3807048
